date,close,open,high,low,pre_close,change,pct_chg,volume,amount
"20180628","2425.1758","2431.8604","2461.1738","2418.295","2452.6386","-27.4628","-1.1197","22856049","33377733.487"
"20180627","2452.6386","2500.0663","2512.5855","2438.0431","2506.7166","-54.078","-2.1573","27426919","38191024.071"
"20180626","2506.7166","2516.0829","2519.1612","2470.1462","2536.4599","-29.7433","-1.1726","26450100","36753950.477"
"20180625","2536.4599","2593.6247","2595.9885","2535.1222","2583.708","-47.2481","-1.8287","23443084","34770055.543"
"20180622","2583.708","2564.8679","2586.3338","2553.2993","2579.0517","4.6563","0.1805","19658834","27587280.77"
"20180621","2579.0517","2597.3032","2628.0383","2575.1735","2598.328","-19.2763","-0.7419","24632386","37656267.118"
"20180620","2598.328","2588.1187","2607.4674","2567.4983","2599.7801","-1.4521","-0.0559","23830855","37407473.004"
"20180619","2599.7801","2638.3951","2646.6398","2571.6922","2667.9751","-68.195","-2.5561","57574355","78041470.955"
"20180615","2667.9751","2657.5896","2677.3105","2657.506","2671.2975","-3.3224","-0.1244","25618389","36641713.691"
"20180614","2671.2975","2662.2343","2691.0449","2659.5741","2671.6265","-0.329","-0.0123","21356957","36200038.471"
"20180613","2671.6265","2681.3132","2686.0677","2662.7477","2687.7018","-16.0753","-0.5981","19387165","31276410.277"
"20180612","2687.7018","2662.3871","2691.9664","2650.9744","2660.4084","27.2934","1.0259","19643008","37585972.996"
"20180611","2660.4084","2644.4271","2665.9317","2633.082","2652.0823","8.3261","0.3139","19775018","34247914.46"
"20180608","2652.0823","2686.0929","2686.1535","2637.3625","2695.2374","-43.1551","-1.6012","26031212","34396136.01"
"20180607","2695.2374","2697.5121","2717.0637","2693.1048","2692.1807","3.0567","0.1135","23511030","37061172.274"
"20180606","2692.1807","2702.7119","2703.4144","2688.3289","2707.0168","-14.8361","-0.5481","20523118","32474828.529"
"20180605","2707.0168","2697.6934","2712.1161","2680.2417","2694.577","12.4398","0.4617","22214405","39274706.066"
"20180604","2694.577","2664.845","2697.7518","2658.5681","2647.1867","47.3903","1.7902","22546288","34965207.424"
"20180601","2647.1867","2652.2511","2664.3107","2637.3739","2658.2917","-11.105","-0.4177","20387624","27262324.847"
"20180531","2658.2917","2626.9376","2661.6567","2624.6717","2605.9005","52.3912","2.0105","26506810","40160427.279"
"20180530","2605.9005","2632.7129","2637.1916","2604.9059","2663.4034","-57.5029","-2.159","24208986","31639051.769"
"20180529","2663.4034","2666.8301","2676.6828","2642.8669","2673.1985","-9.7951","-0.3664","26895624","34869490.393"
"20180528","2673.1985","2661.2082","2682.7805","2650.398","2661.2911","11.9074","0.4474","18533039","25502551.443"
"20180525","2661.2911","2663.3212","2679.8487","2650.3387","2665.6758","-4.3847","-0.1645","19942205","22816577.239"
"20180524","2665.6758","2684.1321","2691.0337","2664.1226","2683.6934","-18.0176","-0.6714","19732689","23694518.902"
"20180523","2683.6934","2721.0206","2721.0206","2683.5856","2728.0004","-44.307","-1.6242","25426594","31024068.02"
"20180522","2728.0004","2744.3238","2744.3238","2711.0597","2745.8041","-17.8037","-0.6484","23340295","27343649.959"
"20180521","2745.8041","2753.8794","2761.7225","2739.6817","2740.5347","5.2694","0.1923","27766582","34138508.286"
"20180518","2740.5347","2697.7172","2741.014","2690.9915","2700.8768","39.6579","1.4683","22927267","28871526.639"
"20180517","2700.8768","2720.7715","2724.39","2698.1711","2716.7818","-15.905","-0.5854","16746907","22819122.418"
"20180516","2716.7818","2739.8948","2744.6179","2714.2644","2750.8309","-34.0491","-1.2378","21808679","29565944.252"
"20180515","2750.8309","2760.1979","2760.5682","2731.5668","2753.5353","-2.7044","-0.0982","22526422","29285882.544"
"20180514","2753.5353","2736.9752","2761.4948","2736.0351","2724.7162","28.8191","1.0577","27061501","36510022.488"
"20180511","2724.7162","2737.2278","2738.6456","2720.5471","2729.4001","-4.6839","-0.1716","23488885","28916753.234"
"20180510","2729.4001","2727.5158","2738.6293","2712.4744","2717.2393","12.1608","0.4475","19609175","26915822.603"
"20180509","2717.2393","2723.0859","2725.1955","2706.4814","2722.88","-5.6407","-0.2072","20264916","26836482.892"
