datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,label
2020-01-13,0.0077880365,0.01299883,0.5991337,0.0,0.0,0.0052107936,0.40086633,0.01299883,1.0,0.99227214,1.0,0.9871016,0.9896772,0.9896772,0.964522,0.952531,0.92181575,0.9430511,0.99336165,0.9891282,0.9757853,0.9617528,0.95127374,0.0058229375,0.0075193564,0.015256628,0.024150532,0.021259714,0.0015064445,0.0019340073,0.0021882523,0.002615622,0.00074400945,0.16732547,0.60640985,0.7200218,0.909072,0.37354416,0.0036254877,0.002168815,0.003426295,0.00032072086,0.026777983,1.0,1.0,1.0,1.0,1.0,0.9818851,0.9575596,0.94965184,0.9171101,0.9171101,0.99723506,0.9939967,0.99070686,0.98970145,0.9683779,0.99089783,0.9832998,0.9631717,0.93576914,0.93301785,20.0,10.0,5.0,3.3333333,1.6666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.05,0.06666667,0.53333336,0.6,0.9,0.95,0.93333334,0.46666667,-0.6135227,-0.08038807,0.5580174,0.86079675,0.8411109,-0.6617761,0.028864034,0.14210103,0.2900915,0.2143259,0.6,0.6,0.55,0.6333333,0.55,0.4,0.4,0.45,0.36666667,0.45,0.2,0.2,0.1,0.26666668,0.1,0.642104,0.7832571,0.70650023,0.7514362,0.59494925,0.35789597,0.21674287,0.2934998,0.24856381,0.40505075,0.28420806,0.56651425,0.4130004,0.50287235,0.18989848,1.1764779,1.2206726,1.1199313,0.98644257,0.8368356,0.18590537,0.17743206,0.20373061,0.2630704,0.24706733,0.6520769,0.81926495,0.901738,1.0452551,1.0187871,0.14816664,0.4453188,0.49894243,0.55525243,0.525716,0.85183334,0.55468124,0.50105757,0.44474757,0.47428402,-0.7036667,-0.10936245,-0.0021151106,0.11050486,0.051431973,3115.5696
2020-01-14,-0.00443709,0.006910128,-0.642114,0.0020835921,0.3015273,0.00038944624,0.05635876,-0.0061312355,-0.8872825,1.0044569,1.0065497,0.9996088,0.9993502,0.9993502,0.97850007,0.9605939,0.9256432,0.94618213,0.996289,0.9940637,0.98050356,0.96693975,0.9548496,0.0059345663,0.006244782,0.015404768,0.023911813,0.022104781,0.0032362095,0.0014862852,0.0022178288,0.0025845603,0.00080842176,0.74342173,0.5192556,0.72546047,0.9054199,0.4079467,-0.0027614555,-0.00075195974,-0.0015729453,-0.0044158828,0.021301929,1.0065497,1.0065497,1.0065497,1.0065497,1.0065497,0.98465025,0.97543854,0.9528826,0.9196928,0.9196928,1.0005633,0.9994802,0.99549013,0.99267673,0.97145534,0.99368834,0.9914011,0.9672319,0.9388995,0.93564534,16.0,9.0,4.75,3.2222223,1.6388888,0.70091826,0.7894733,0.87795615,0.9245916,0.9245916,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.25,0.033333335,0.51666665,0.8,0.9,0.75,0.96666664,0.48333332,-0.8420268,-0.21488301,0.5203767,0.8364779,0.8413213,-0.63206357,-0.03085653,0.12503903,0.27650836,0.20843653,0.4,0.5,0.5,0.6,0.53333336,0.6,0.5,0.5,0.4,0.46666667,-0.2,0.0,0.0,0.2,0.06666667,0.5100421,0.6977704,0.6748331,0.73605657,0.5887859,0.48995796,0.30222955,0.3251669,0.2639434,0.41121414,0.020084087,0.3955409,0.3496662,0.47211316,0.17757174,1.0369403,1.1100832,1.0296246,0.9181023,0.7734801,0.15657906,0.16646962,0.18509112,0.23254518,0.22684938,0.8260132,0.9193898,0.9271884,1.023104,1.0026237,0.3182884,0.47429824,0.5136984,0.56250894,0.5412891,0.6817116,0.52570176,0.4863016,0.43749106,0.45871088,-0.3634232,-0.05140352,0.027396819,0.12501791,0.082578234,3106.8203
2020-01-15,-0.0042333943,0.008346338,-0.5072158,0.0015364337,0.18408476,0.0025765102,0.30869946,-0.003193318,-0.38260108,1.0042514,1.0057944,0.99741256,0.9925097,0.9925097,0.9870831,0.97811806,0.93354803,0.95609826,1.0031981,1.0007542,0.9869229,0.9744064,0.96076727,0.0035220012,0.0045356606,0.015686678,0.02341153,0.022808036,0.00015668264,0.0006983692,0.0023105706,0.0025115025,0.00087165454,0.004947693,0.21732037,0.7593545,0.891886,0.44546422,-0.0035114577,-0.0038969438,-0.008873354,-0.010823207,0.01351893,1.0120164,1.0120164,1.0120164,1.0120164,1.0120164,0.9952577,0.98999804,0.9580579,0.9286041,0.9246878,1.0059974,1.0049084,1.0008968,0.9987469,0.97925735,1.0005833,0.9979523,0.9724851,0.9459421,0.940727,4.0,5.0,3.75,2.7777777,1.5277778,0.28297654,0.45425448,0.7773021,0.855939,0.86239946,0.8,0.9,0.95,0.96666664,0.98333335,0.6,0.5,0.2,0.033333335,0.5,0.2,0.4,0.75,0.93333334,0.48333332,0.08525561,-0.5699267,0.5335198,0.79600656,0.84427667,-0.2191596,0.06830696,0.0013332415,0.30317146,0.23250526,0.4,0.4,0.45,0.56666666,0.51666665,0.6,0.6,0.55,0.43333334,0.48333332,-0.2,-0.2,-0.1,0.13333334,0.033333335,0.6457678,0.6136784,0.60279715,0.70649207,0.5718813,0.3542322,0.38632163,0.39720288,0.29350793,0.42811874,0.2915356,0.22735673,0.20559426,0.4129841,0.14376254,1.0842465,1.254385,1.1479769,1.0565671,0.8862207,0.08340003,0.19867902,0.20297313,0.25167057,0.2553061,0.6968332,0.8846865,0.92921525,0.9957948,0.99289846,0.14508246,0.47834373,0.42534342,0.54717845,0.5355432,0.8549175,0.5216563,0.57465655,0.45282158,0.4644568,-0.70983505,-0.043312542,-0.14931315,0.09435684,0.07108641,3090.0378
2020-01-16,-0.0069944095,0.00823312,-0.8495455,0.00020591276,0.025010297,0.0010327973,0.12544422,-0.006167525,-0.7491116,1.0070437,1.007251,0.9989599,1.0067664,1.0067664,1.0036161,0.9814459,0.9362523,0.9569099,1.0070521,1.0055872,0.99297345,0.98158914,0.96647245,0.0052187527,0.0048957653,0.015657064,0.022344725,0.023316262,-0.0020152584,0.0002219931,0.0022688305,0.0023590142,0.0009173291,0.3727933,0.018847302,0.73493946,0.8637991,0.47209814,-0.0030215613,-0.006586226,-0.014527321,-0.015794873,0.006466338,1.0172695,1.0172695,1.0172695,1.0172695,1.0172695,0.9989599,0.9951368,0.9630308,0.93851775,0.9294875,1.0112193,1.0101247,1.0060921,1.003931,0.98957825,1.0041525,1.0024272,0.977533,0.96129024,0.94561,4.0,2.0,2.75,2.3333333,1.4166666,0.056804776,0.21972995,0.6816015,0.7807095,0.8032681,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.4,0.15,0.033333335,0.48333332,-0.4,0.4,0.75,0.9,0.48333332,0.59619784,-0.3156587,0.5320608,0.7505454,0.84506667,0.1411068,-0.41553578,-0.024763979,0.30219826,0.23673251,0.2,0.3,0.45,0.56666666,0.51666665,0.8,0.7,0.55,0.43333334,0.48333332,-0.6,-0.4,-0.1,0.13333334,0.033333335,0.34559748,0.4644711,0.58401126,0.69341946,0.5699512,0.6544025,0.5355289,0.41598874,0.3065805,0.43004885,-0.30880505,-0.07105781,0.16802248,0.38683897,0.1399023,1.039187,1.2040241,1.1319702,1.0638041,0.8881112,0.054613173,0.19933027,0.20382814,0.23687987,0.25186306,0.58082384,0.9065136,0.89573497,0.9659041,0.98259664,0.25346884,0.33802104,0.46362832,0.5467959,0.5334836,0.7465311,0.66197896,0.53637165,0.45320407,0.46651638,-0.4930623,-0.32395792,-0.07274335,0.09359184,0.06696727,3074.0813
2020-01-17,-0.0019369059,0.008015417,-0.24164756,0.0034034306,0.42461056,0.0026750804,0.3337419,-0.002665256,-0.33251622,1.0019406,1.0053507,0.99731976,1.005461,1.005461,1.0026956,0.98100156,0.94276464,0.9562431,1.0054967,1.0048553,0.99346673,0.98304564,0.9667573,0.006021193,0.005111581,0.015489887,0.021367146,0.023675842,-0.0036705292,-0.00021959373,0.00219287,0.002214979,0.0009560144,0.92903537,0.01691768,0.70145094,0.8328137,0.49729928,0.0018442784,-0.003867094,-0.0142989885,-0.01516281,0.005040284,1.0168017,1.0168017,1.0168017,1.0168017,1.0168017,0.99731976,0.99467915,0.96258795,0.94123083,0.9290601,1.0107542,1.0096601,1.0056294,1.0034693,0.9928409,0.99990803,0.99990803,0.97708344,0.96462226,0.9451751,8.0,3.0,2.75,2.3333333,1.4166666,0.13757697,0.240517,0.6900839,0.7776696,0.8085092,0.4,0.7,0.85,0.9,0.95,1.0,0.3,0.1,0.033333335,0.46666667,-0.6,0.4,0.75,0.8666667,0.48333332,0.72303617,-0.113685206,0.48645934,0.69445205,0.84048545,0.15416113,-0.4284139,-0.030665295,0.2918371,0.23675704,0.4,0.4,0.45,0.56666666,0.53333336,0.6,0.6,0.55,0.43333334,0.46666667,-0.2,-0.2,-0.1,0.13333334,0.06666667,0.37311265,0.4735036,0.5857111,0.68085843,0.5710126,0.6268874,0.5264964,0.4142889,0.31914157,0.4289874,-0.25377473,-0.052992813,0.17142218,0.36171687,0.1420252,1.0894,1.2493134,1.204907,1.1451293,0.95469606,0.07679178,0.22827469,0.22149979,0.2440496,0.26663056,0.62746376,0.91173786,0.8890488,1.0062174,0.9807385,0.33580974,0.36155653,0.4829519,0.52849925,0.5266032,0.6641903,0.63844347,0.51704806,0.47150075,0.47339675,-0.32838055,-0.27688694,-0.03409615,0.056998476,0.05320649,3075.4956
2020-01-20,0.00443659,0.008380797,0.5293756,0.0001697515,0.020254815,0.003774456,0.45036957,0.008041294,0.95949036,0.995583,1.000169,0.9918252,1.0063901,1.0063901,0.9960013,0.9706537,0.94063747,0.95450115,0.9976281,0.9986687,0.9884222,0.9785809,0.96117884,0.0044761887,0.0050369543,0.0151494555,0.020513779,0.024053982,-0.0011825152,-0.0002748936,0.0021074677,0.0021033827,0.0010045995,0.1744764,0.027302636,0.677323,0.8147925,0.5320003,0.0047369218,0.0025683413,-0.00844317,-0.009079914,0.009185446,1.010137,1.010137,1.010137,1.010137,1.010137,0.9907827,0.9881594,0.95627856,0.93765795,0.9229705,1.0007128,1.0030422,0.999766,0.99828833,0.9911308,0.993354,0.993354,0.9712846,0.96228826,0.93897986,16.0,7.0,4.25,3.0,1.5833334,0.47624266,0.5387591,0.81178516,0.86013955,0.8837059,0.2,0.6,0.8,0.8666667,0.93333334,0.8,0.2,0.05,0.06666667,0.45,-0.6,0.4,0.75,0.8,0.48333332,0.8742801,-0.043631867,0.46124372,0.63364553,0.83954996,0.5391501,-0.32418114,0.0025271853,0.30726182,0.2402334,0.4,0.5,0.5,0.56666666,0.53333336,0.6,0.5,0.5,0.43333334,0.46666667,-0.2,0.0,0.0,0.13333334,0.06666667,0.343481,0.5350971,0.63015145,0.6858591,0.57383734,0.656519,0.4649029,0.36984855,0.31414095,0.4261627,-0.31303796,0.070194215,0.26030293,0.3717181,0.14767464,0.98479116,1.0809913,1.0882522,1.0473895,0.8689585,0.069392696,0.16673897,0.20070037,0.20762965,0.24004795,0.5897455,0.7630068,0.8681199,0.9800316,0.96901,0.49921522,0.27438036,0.49584204,0.5455518,0.53046966,0.5007848,0.7256196,0.50415796,0.4544482,0.46953034,-0.0015695845,-0.45123926,-0.0083159385,0.09110361,0.060939334,3095.7874
2020-01-21,-0.010904083,0.011199588,-0.9736147,0.0,0.0,0.00029550467,0.026385317,-0.010608578,-0.9472294,1.0110242,1.0110242,0.99970126,1.0179148,1.0179148,1.0172534,0.9707122,0.95489585,0.9763799,1.0083112,1.0112243,1.004021,0.994078,0.97531736,0.005556268,0.0062744413,0.013447357,0.019584298,0.024611471,-0.001772065,-0.0006982501,0.0015982739,0.0019215142,0.0010625421,0.2542921,0.11352286,0.49442062,0.7460585,0.56848234,-0.004767064,-0.008082142,-0.01920462,-0.02193996,-0.006662347,1.0182825,1.0245819,1.0245819,1.0245819,1.0245819,0.99970126,0.99970126,0.97003484,0.9510664,0.9361689,1.012793,1.0150229,1.0140626,1.0125638,1.005304,1.0057505,1.0067172,0.993889,0.9771894,0.95240724,4.0,1.0,1.75,1.8888888,1.3055556,0.016078694,0.012007832,0.5493457,0.6656232,0.7219653,0.2,0.5,0.75,0.8333333,0.9166667,1.0,1.0,0.05,0.033333335,0.43333334,-0.8,-0.5,0.7,0.8,0.48333332,-0.56124365,-0.2755225,0.46050683,0.5966002,0.842571,-0.05605641,-0.4168061,-0.11263165,0.25134587,0.17881708,0.4,0.4,0.5,0.53333336,0.51666665,0.6,0.6,0.5,0.46666667,0.48333332,-0.2,-0.2,0.0,0.06666667,0.033333335,0.22128583,0.36742806,0.6275278,0.6285209,0.53707117,0.7787142,0.63257194,0.37247223,0.37147906,0.46292883,-0.55742836,-0.26514387,0.25505558,0.25704187,0.074142344,0.8868659,0.9511797,0.9816669,0.949349,0.78323776,0.07038019,0.13133056,0.17842306,0.18007113,0.21698296,0.85285556,0.7977629,0.87903076,0.93023646,0.98040885,0.5281332,0.40270764,0.52571833,0.5442849,0.5255483,0.47186682,0.59729236,0.47428167,0.4557151,0.47445172,0.056266394,-0.19458476,0.05143669,0.08856982,0.051096547,3052.1418
2020-01-22,0.007328509,0.020729104,0.3535372,0.0027968825,0.13492541,0.010603712,0.51153743,0.0151353385,0.7301492,0.99272484,1.0027765,0.98219824,1.0095674,1.0095674,1.0020055,0.974492,0.95313615,0.965179,1.0035604,1.0081782,1.0024712,0.9928429,0.9731533,0.0054243705,0.006510751,0.011859463,0.01820202,0.024775011,-0.0016338314,-0.0015782032,0.0011550535,0.0017092937,0.0010919826,0.22680669,0.53861094,0.33200318,0.683433,0.5925207,-0.00029280083,-0.00107636,-0.013444248,-0.01762769,-0.00536678,1.0116367,1.0216988,1.0216988,1.0216988,1.0216988,0.98219824,0.98219824,0.9705637,0.9518815,0.9335347,1.0061421,1.0121667,1.0112091,1.0097146,1.0024751,0.9994372,1.0034833,0.9958669,0.97493947,0.9497273,8.0,2.0,1.75,1.8888888,1.3055556,0.6047103,0.45067072,0.5756568,0.6892055,0.7538815,0.2,0.4,0.7,0.8,0.9,1.0,1.0,0.05,0.06666667,0.41666666,-0.8,-0.6,0.65,0.73333335,0.48333332,-0.6021289,-0.05475216,0.3255017,0.5587442,0.844486,-0.3330839,-0.34267944,-0.062254008,0.24938378,0.17011477,0.6,0.5,0.5,0.53333336,0.53333336,0.4,0.5,0.5,0.46666667,0.46666667,0.2,0.0,0.0,0.06666667,0.06666667,0.33717063,0.4818731,0.61509925,0.6324834,0.5557952,0.6628294,0.5181269,0.38490072,0.36751658,0.44420478,-0.32565874,-0.036253784,0.23019856,0.26496685,0.11159043,0.94960296,0.9647599,1.0433939,1.0039062,0.82594734,0.07761454,0.07387599,0.1734975,0.18357281,0.22852923,0.9489833,0.80320984,0.90172505,0.9108368,0.99326944,0.654656,0.3188102,0.55691695,0.5320756,0.52407724,0.34534404,0.6811898,0.44308302,0.46792445,0.4759228,0.30931193,-0.3623796,0.11383395,0.06415114,0.048154425,3060.7544
2020-01-23,-0.020218985,0.029524682,-0.68481636,0.0023331947,0.07902523,0.006972502,0.2361584,-0.015579679,-0.5276832,1.0206362,1.0230175,0.9928836,1.0327742,1.0327742,1.0397624,1.0017983,0.98249274,0.9874998,1.0254033,1.0327303,1.0307481,1.0215209,1.0008988,0.015250178,0.013263701,0.012424886,0.017723657,0.025417412,-0.007826838,-0.0034213138,0.00028867266,0.0013574478,0.0010993932,0.6585107,0.6099129,0.01889272,0.45461237,0.5706152,-0.009749538,-0.01733438,-0.03349048,-0.04120381,-0.033330888,1.0402423,1.0506097,1.0506097,1.0506097,1.0506097,0.9928836,0.9928836,0.9928836,0.97881675,0.95995075,1.0346128,1.040808,1.0398232,1.0382863,1.0308421,1.0203227,1.0277182,1.0240468,1.0025271,0.97660154,4.0,1.0,0.25,0.44444445,0.8611111,0.15026559,0.1232786,0.1232786,0.29506025,0.4417575,0.4,0.3,0.65,0.76666665,0.8833333,1.0,1.0,1.0,0.033333335,0.4,-0.6,-0.7,-0.35,0.73333335,0.48333332,-0.8829904,-0.73312795,-0.02063972,0.43202442,0.8258448,-0.7307934,-0.5401111,-0.23044999,0.08241883,0.058596686,0.6,0.4,0.5,0.5,0.53333336,0.4,0.6,0.5,0.5,0.46666667,0.2,-0.2,0.0,0.0,0.06666667,0.1916589,0.23763134,0.4936669,0.5421288,0.5181595,0.8083411,0.7623687,0.5063331,0.45787123,0.4818405,-0.61668223,-0.5247373,-0.012666199,0.08425757,0.036319047,0.8302032,0.8025166,0.8740993,0.83699465,0.6848067,0.11274666,0.08507855,0.13658237,0.14820719,0.19165048,1.1642065,1.2703731,1.051077,1.0306201,1.1524465,0.7953026,0.5737862,0.58509445,0.560793,0.54592717,0.20469736,0.4262138,0.41490555,0.43920705,0.45407283,0.5906053,0.1475724,0.17018892,0.12158592,0.09185434,2976.528
2020-02-03,0.011008939,0.018360393,0.5996026,0.0073514543,0.40039745,0.0,0.0,0.0036574842,0.19920512,0.98911095,1.0072714,0.98911095,1.127132,1.127132,1.127132,1.122625,1.0940549,1.0792174,1.0,1.0773325,1.1118318,1.1079574,1.0836473,0.053363897,0.053363897,0.03452795,0.028425962,0.031152364,-0.012923793,-0.012923793,-0.0054428214,-0.00054464914,0.0013188621,0.977538,0.977538,0.64784545,0.021109171,0.4555493,0.00021028885,0.00021028885,-0.046129134,-0.098562196,-0.12636378,1.0072714,1.123492,1.1385578,1.1385578,1.1385578,0.98911095,0.98911095,0.98911095,0.98911095,0.98911095,1.0,1.1124957,1.1284448,1.1262363,1.1194352,1.0,1.0502269,1.1131228,1.090835,1.0575234,100.0,6.25,0.5102041,0.1736111,0.03429355,0.5996026,0.08103122,0.07286246,0.07286246,0.07286246,0.2,0.4,0.7,0.8,0.9,0.2,0.4,0.7,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.345035,0.345035,-0.016519247,0.2458032,0.74309653,-0.9968629,-0.9968629,-0.66450125,-0.22598311,0.056913342,0.0,0.1,0.3,0.36666667,0.46666667,0.0,0.2,0.35,0.4,0.41666666,0.0,-0.1,-0.05,-0.033333335,0.05,0.06310282,0.06310282,0.3291777,0.4707421,0.50667876,0.93689716,0.93689716,0.6708223,0.5292579,0.49332124,-0.8737944,-0.8737944,-0.34164461,-0.058515776,0.013357492,1.0,1.0969267,1.0661659,1.066938,0.8836536,0.11659276,0.11659276,0.14777729,0.18326713,0.25055188,0.90796363,0.90796363,1.026211,1.04072,1.1654625,0.86966115,0.86966115,0.43587974,0.5454042,0.5530005,0.13033885,0.13033885,0.5641203,0.4545958,0.4469995,0.7393223,0.7393223,-0.12824054,0.09080841,0.10600101,2746.6057
2020-02-04,0.036502227,0.03757352,0.9714881,0.0010712926,0.028511902,0.0,0.0,0.035430934,0.9429762,0.96478325,1.0010335,0.96478325,1.0965959,1.0965959,1.0965959,1.1155158,1.064479,1.0455171,0.99341035,1.038985,1.0889274,1.0906687,1.0685227,0.009319198,0.054322835,0.042287283,0.033496466,0.032006055,0.013179337,-0.01134977,-0.0064600916,-0.0018062404,0.0010594528,1.0,0.94580454,0.77770907,0.18710572,0.28552422,0.0,0.012089009,-0.013713503,-0.059962537,-0.102719426,1.0010335,1.1027436,1.1235523,1.1235523,1.1235523,0.96478325,0.96478325,0.96478325,0.96478325,0.96478325,0.9973641,1.0815334,1.112082,1.1113933,1.1046817,0.98945653,0.99472827,1.0857291,1.0764585,1.0431767,50.0,12.5,1.0204082,0.3472222,0.0685871,0.9714881,0.25526705,0.22181112,0.22181112,0.22181112,0.2,0.3,0.65,0.76666665,0.8833333,0.2,0.3,0.65,0.76666665,0.8833333,0.0,0.0,0.0,0.0,0.0,1.0,-0.28343567,-0.4908937,-0.12309475,0.57961667,0.35800636,0.35800636,0.010627112,-0.020037157,0.1704047,0.2,0.2,0.3,0.4,0.48333332,0.0,0.1,0.35,0.36666667,0.4,0.2,0.1,-0.05,0.033333335,0.083333336,1.0,0.34970793,0.3604335,0.55256164,0.55693907,0.0,0.6502921,0.63956654,0.44743836,0.4430609,1.0,-0.30058414,-0.27913305,0.10512328,0.113878176,0.7965449,0.73931164,0.64949304,0.6509116,0.53457147,0.28772897,0.18700783,0.12850739,0.1309012,0.16152237,0.8002198,0.8002198,0.99192524,1.0522377,1.187297,1.0,0.9472274,0.6707481,0.6389983,0.60110575,0.0,0.05277256,0.3292519,0.3610017,0.39889425,1.0,0.8944549,0.3414962,0.27799663,0.20221148,2783.2876
2020-02-05,0.009209575,0.022876134,0.4025844,0.008829336,0.38596275,0.0048372233,0.21145284,0.0052174623,0.22807446,0.99087447,1.0087488,0.98608136,1.0861104,1.0861104,1.0861104,1.0882884,1.0584059,1.0343266,0.98742855,1.004627,1.069174,1.0747665,1.0546919,0.012684209,0.035922345,0.046120785,0.03649739,0.032376964,0.012682744,-0.007747976,-0.0068539735,-0.002577719,0.0008549607,0.9997691,0.77534676,0.8670063,0.3518879,0.18600167,-0.00011128064,0.01861688,0.0076883677,-0.031589698,-0.08219312,1.0087488,1.0805342,1.1096777,1.1096777,1.1096777,0.95286924,0.95286924,0.95286924,0.95286924,0.95286924,0.99506044,1.0224891,1.098349,1.0976688,1.0910401,0.9798412,0.98244447,1.0337336,1.0630518,1.0296713,33.333332,18.75,1.5306122,0.5208333,0.10288066,0.8434352,0.36917517,0.30056265,0.30056265,0.30056265,0.2,0.2,0.6,0.73333335,0.8666667,0.2,0.2,0.6,0.73333335,0.8666667,0.0,0.0,0.0,0.0,0.0,0.6858382,0.06401427,-0.6593243,-0.2893926,0.49091196,1.0,0.03388102,-0.069744855,-0.039444964,0.13912123,0.4,0.2,0.35,0.4,0.48333332,0.0,0.1,0.3,0.36666667,0.4,0.4,0.1,0.05,0.033333335,0.083333336,1.0,0.4590769,0.47095206,0.56600726,0.5711094,0.0,0.54092306,0.52904797,0.43399274,0.4288906,1.0,-0.08184615,-0.05809588,0.13201451,0.14221881,0.9574239,0.9382074,0.7660554,0.7847181,0.6390157,0.24193592,0.20124385,0.15519528,0.1522673,0.19415602,0.16011101,0.34694406,0.99026066,1.0088729,1.1525856,0.731821,0.7840105,0.5754413,0.62956506,0.5892807,0.26817897,0.21598946,0.42455873,0.3704349,0.41071925,0.46364206,0.5680211,0.15088254,0.25913018,0.1785615,2818.088
2020-02-06,0.014017109,0.024401065,0.5744466,0.003565099,0.14610425,0.0068188566,0.27944914,0.017270867,0.7077915,0.98617667,1.0035158,0.9794521,1.0383806,1.0383806,1.0383806,1.079669,1.0402478,1.0135117,0.97806144,0.97806144,1.0454227,1.0549343,1.0366255,0.017820694,0.017820694,0.046467584,0.03757926,0.032069378,0.013762816,0.013762816,-0.006534603,-0.0030095375,0.00069531356,0.99406344,0.99406344,0.86764437,0.48799264,0.12817322,0.0012943114,0.0012943114,0.025057742,-0.005276873,-0.05891419,1.0035158,1.0035158,1.0909327,1.0909327,1.0909327,0.9367731,0.9367731,0.9367731,0.9367731,0.9367731,0.98986465,0.98986465,1.0792531,1.0791267,1.07261,0.96584874,0.96584874,0.9932431,1.0443475,1.010364,25.0,25.0,2.0408163,0.6944444,0.1371742,0.94732285,0.94732285,0.4101392,0.4101392,0.4101392,0.2,0.1,0.55,0.7,0.85,0.2,0.1,0.55,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.5456834,0.5456834,-0.7141676,-0.4076046,0.4285811,-0.12311092,-0.12311092,-0.0057712346,-0.044739336,0.13138412,0.6,0.3,0.35,0.43333334,0.5,0.0,0.0,0.3,0.33333334,0.38333333,0.6,0.3,0.05,0.1,0.11666667,1.0,1.0,0.5022439,0.6055797,0.5980132,0.0,0.0,0.49775615,0.39442033,0.40198675,1.0,1.0,0.004487715,0.21115933,0.1960265,0.9530201,0.9530201,0.7664726,0.78680784,0.63654774,0.19591983,0.19591983,0.16605172,0.14908268,0.19437078,0.16740488,0.16740488,0.96373343,0.9421523,1.1447031,0.74032676,0.74032676,0.6591629,0.6267174,0.59131205,0.25967327,0.25967327,0.34083712,0.3732826,0.40868798,0.48065346,0.48065346,0.31832576,0.25343478,0.18262404,2866.5098
2020-02-07,0.0059572062,0.013009528,0.45791104,0.0,0.0,0.007052321,0.542089,0.013009528,1.0,0.9940781,1.0,0.9870675,1.075219,1.075219,1.075219,1.075219,1.0456859,1.0117894,0.9798771,0.9798771,1.0366133,1.0495629,1.0329996,0.019056767,0.019056767,0.046525516,0.038895536,0.03215279,0.01188951,0.01188951,-0.006244476,-0.00331017,0.00056624017,0.9731269,0.9731269,0.8497253,0.58650196,0.08631866,-0.0036561284,-0.0036561284,0.028061608,0.004227373,-0.051087838,1.0002171,1.0002171,1.0873466,1.0873466,1.0873466,0.93369377,0.93369377,0.93369377,0.93369377,0.93369377,0.99737024,0.99737024,1.0752354,1.0755794,1.0690842,0.96522474,0.96522474,0.9899781,1.0209804,1.0051181,20.0,20.0,2.5510204,0.8680556,0.24005488,0.996737,0.996737,0.4315329,0.4315329,0.4315329,0.8,0.1,0.5,0.6666667,0.8333333,0.4,0.1,0.5,0.6666667,0.8333333,0.4,0.0,0.0,0.0,0.0,0.4976737,0.4976737,-0.7216684,-0.4840947,0.3774264,0.20675085,0.20675085,-0.022678709,-0.04682786,0.12999147,0.8,0.4,0.4,0.43333334,0.5,0.0,0.0,0.25,0.33333334,0.38333333,0.8,0.4,0.15,0.1,0.11666667,1.0,1.0,0.5192941,0.59357774,0.59999216,0.0,0.0,0.48070592,0.40642223,0.4000078,1.0,1.0,0.03858819,0.18715553,0.19998436,0.9794453,0.9794453,0.80645037,0.8214857,0.66155636,0.17384146,0.17384146,0.17616124,0.15026857,0.20159537,0.5162986,0.5162986,0.91598564,0.95750296,1.1267644,0.7166304,0.7166304,0.7042018,0.617913,0.5885345,0.2833696,0.2833696,0.2957982,0.38208702,0.41146556,0.43326077,0.43326077,0.4084036,0.23582599,0.17706889,2875.9636
